Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch1_s9_zygmunt5_3806c15e	d	Thank you.	game/story scripts/ch1.9-10.rpy	76	d "[what]"
ch1_s9_zygmunt5_87a613bc		Zygmunt leaves and I lock the door behind him. It's time to try to sleep again.	game/story scripts/ch1.9-10.rpy	79	"[what]"
ch1_s9_zygmunt5_5134bd4f		I feel lighter now, as if a weight has been lifted off my shoulders. I'm glad he understands and acknowledges how I feel.	game/story scripts/ch1.9-10.rpy	80	"[what]"
ch1_s9_bogdan_cbc91f0f	b	You were screaming! Did you have a nightmare?	game/story scripts/ch1.9-10.rpy	87	b "[what]"
ch1_s9_bogdan_6a77cd52	d	Yes... about what happened today.	game/story scripts/ch1.9-10.rpy	89	d "[what]"
ch1_s9_bogdan_2a0656b0	b	Do you want to talk about it?	game/story scripts/ch1.9-10.rpy	91	b "[what]"
ch1_s9_bogdan_b01fd72e	d	No, sorry, I don't feel like talking about it.	game/story scripts/ch1.9-10.rpy	96	d "[what]"
ch1_s9_bogdan_535ae29a	b	Alright, I won't pressure you.	game/story scripts/ch1.9-10.rpy	97	b "[what]"
ch1_s9_bogdan_4285810d	b	Just know that I'm here for you if you need me.	game/story scripts/ch1.9-10.rpy	99	b "[what]"
ch1_s9_bogdan_0130b8c4	d	Of course	game/story scripts/ch1.9-10.rpy	100	d "[what]"
ch1_s9_bogdan2_ed49dca4	d	Sure. That would help.	game/story scripts/ch1.9-10.rpy	104	d "[what]"
ch1_s9_bogdan2_868c2512	b	Can I come inside?	game/story scripts/ch1.9-10.rpy	105	b "[what]"
ch1_s9_bogdan2_08c3c4ca	d	Sure.	game/story scripts/ch1.9-10.rpy	106	d "[what]"
ch1_s9_bogdan2_5e6c9cf8		I move to the side and let Bogdan enter my room. He paces the room and I sit down on the bed.	game/story scripts/ch1.9-10.rpy	107	"[what]"
ch1_s9_bogdan2_9a0ff112	b	It's not about.... the misunderstanding today, right?	game/story scripts/ch1.9-10.rpy	108	b "[what]"
ch1_s9_bogdan2_86216278	d	What? No! It's about the fighting.	game/story scripts/ch1.9-10.rpy	110	d "[what]"
ch1_s9_bogdan2_ab91ab5d	b	Ah... phew... so what exactly is bothering you about it? I'm not the most insightful person, but I can listen and maybe give some advice?	game/story scripts/ch1.9-10.rpy	111	b "[what]"
ch1_s9_bogdan2_a46db894	d	Thank you, Bogdan. I really appreciate it.	game/story scripts/ch1.9-10.rpy	113	d "[what]"
ch1_s9_bogdan2_22379607	d	This was my first fight, the first kill I've witnessed. I guess the brutality of it... is something I have to get used to.	game/story scripts/ch1.9-10.rpy	114	d "[what]"
ch1_s9_bogdan2_3eca7741	b	The brutality of it... I guess it is pretty gruesome, now that I think of it. When I'm fighting, all I think about is winning.	game/story scripts/ch1.9-10.rpy	116	b "[what]"
ch1_s9_bogdan2_6be452b8	b	On the other side of my sword is a monster who will take someone's life if I don't do something about it.	game/story scripts/ch1.9-10.rpy	118	b "[what]"
ch1_s9_bogdan2_44535be1	d	Yes, it's easier for me to accept if we are speaking of monsters... the undead that are supposed to be dead. I feel like it's a mercy to put those bones to rest.	game/story scripts/ch1.9-10.rpy	119	d "[what]"
ch1_s9_bogdan2_4e137c6d	d	But when I thought that zombie was a human? I couldn't handle the thought of ending someone else's life. Even though it wouldn't have been by my hand.	game/story scripts/ch1.9-10.rpy	120	d "[what]"
ch1_s9_bogdan2_f4d67cde	d	Just standing by while others kill... it's like you've killed too.	game/story scripts/ch1.9-10.rpy	121	d "[what]"
ch1_s9_bogdan2_2f69e723	b	It's not the same feeling, but I get what you mean.	game/story scripts/ch1.9-10.rpy	123	b "[what]"
ch1_s9_bogdan2_d627c847	b	But the man there... he was a monster too. One of the Green Zmiy bandits who are evil bastards! They kidnap women and children and sell them to slavers.	game/story scripts/ch1.9-10.rpy	125	b "[what]"
ch1_s9_bogdan2_2e7a0c42	b	It's better to eliminate every one of them. But still, they are human. Even though they lack basic human morals.	game/story scripts/ch1.9-10.rpy	127	b "[what]"
ch1_s9_bogdan2_826b6531	d	I didn't know they were that evil...	game/story scripts/ch1.9-10.rpy	128	d "[what]"
ch1_s9_bogdan2_8aa60e40	b	They are. I don't know if that makes it any easier for you but I hope it does.	game/story scripts/ch1.9-10.rpy	129	b "[what]"
ch1_s9_bogdan3_94515915	b	But if you want to quit being an adventurer, I totally get it and I will speak wth Zygmunt on your behalf.	game/story scripts/ch1.9-10.rpy	134	b "[what]"
ch1_s9_bogdan3_cb50b21d		Do I want to quit the party? Is it too much for me?	game/story scripts/ch1.9-10.rpy	136	"[what]"
ch1_s9_bogdan4_03ad9222	d	I'm not a quitter. It's too early to give up. I've barely been with you one day.	game/story scripts/ch1.9-10.rpy	144	d "[what]"
ch1_s9_bogdan4_158ddada	b	You really don't have to force yourself!	game/story scripts/ch1.9-10.rpy	145	b "[what]"
ch1_s9_bogdan4_f8d09e6e	d	I'm not! I want to spend more time with you... get to know you better, achieve something together!	game/story scripts/ch1.9-10.rpy	146	d "[what]"
ch1_s9_bogdan4_0e23037f	b	I'm so happy! I'd be sad if I had to lose you as a member of our team.	game/story scripts/ch1.9-10.rpy	148	b "[what]"
ch1_s9_bogdan4_04ae7f26	b	I hope you'll sleep better now. I'm going back to my room.	game/story scripts/ch1.9-10.rpy	150	b "[what]"
ch1_s9_bogdan4_0d3d0409	d	Alright. Thank you for talking with me.	game/story scripts/ch1.9-10.rpy	151	d "[what]"
ch1_s9_bogdan4_f7b72a93	b	I'm always happy to talk!	game/story scripts/ch1.9-10.rpy	152	b "[what]"
ch1_s9_bogdan4_3806c15e	d	Thank you.	game/story scripts/ch1.9-10.rpy	153	d "[what]"
ch1_s9_bogdan4_cd09b3f7		Bogdan leaves and I lock the door behind him. It's time to try to sleep again.	game/story scripts/ch1.9-10.rpy	156	"[what]"
ch1_s9_bogdan4_5134bd4f		I feel lighter now, as if a weight has been lifted off my shoulders. I'm glad he understands and acknowledges how I feel.	game/story scripts/ch1.9-10.rpy	157	"[what]"
ch1_s9_andia_917d34e1	a	You were screaming. Did you have a nightmare?	game/story scripts/ch1.9-10.rpy	164	a "[what]"
ch1_s9_andia_6a77cd52	d	Yes... about what happened today.	game/story scripts/ch1.9-10.rpy	166	d "[what]"
ch1_s9_andia_daac6137	a	Do you want to talk about it?	game/story scripts/ch1.9-10.rpy	167	a "[what]"
ch1_s9_andia_2f2c7923	d	No, sorry. I don't feel like talking about it.	game/story scripts/ch1.9-10.rpy	172	d "[what]"
ch1_s9_andia_a83188e0	a	Alright, I won't pressure you.	game/story scripts/ch1.9-10.rpy	173	a "[what]"
ch1_s9_andia_f3cb9d8f	a	Just know I'm here for you if you need me.	game/story scripts/ch1.9-10.rpy	175	a "[what]"
ch1_s9_andia_ac60fa45	d	Of course.	game/story scripts/ch1.9-10.rpy	176	d "[what]"
ch1_s9_andia2_ed49dca4	d	Sure. That would help.	game/story scripts/ch1.9-10.rpy	180	d "[what]"
ch1_s9_andia2_a104c668	a	Can I come inside?	game/story scripts/ch1.9-10.rpy	181	a "[what]"
ch1_s9_andia2_08c3c4ca	d	Sure.	game/story scripts/ch1.9-10.rpy	182	d "[what]"
ch1_s9_andia2_480216e2		I move to the side and let Andia enter my room. I sit down on the bed and Andia takes the chair and moves it to sit opposite me.	game/story scripts/ch1.9-10.rpy	183	"[what]"
ch1_s9_andia2_18bb7679	a	It's about the fight with the zombie today, isn't it?	game/story scripts/ch1.9-10.rpy	184	a "[what]"
ch1_s9_andia2_92ed1075	d	It is. This was my first fight, the first kill I've witnessed. I guess the brutality of it... is something I have to get used to.	game/story scripts/ch1.9-10.rpy	185	d "[what]"
ch1_s9_andia2_f406e2e6	d	It's easier for me to accept if we are speaking of monsters... the undead that are supposed to be dead. I feel like it's a mercy to put those bones to rest.	game/story scripts/ch1.9-10.rpy	186	d "[what]"
ch1_s9_andia2_ad82e1bc	d	But when I thought that zombie was a human? I almost couldn't handle the thought of ending someone else's life. Even though it wouldn't have been by my hand.	game/story scripts/ch1.9-10.rpy	187	d "[what]"
ch1_s9_andia2_f4d67cde	d	Just standing by while others kill... it's like you've killed too.	game/story scripts/ch1.9-10.rpy	188	d "[what]"
ch1_s9_andia2_07fd3a08	a	It's not the same feeling, but I get what you mean.	game/story scripts/ch1.9-10.rpy	189	a "[what]"
ch1_s9_andia2_bab2c839	a	But the man there... he was a monster too. One of the Green Zmiy bandits who kidnap women and children and sell them to slavers.	game/story scripts/ch1.9-10.rpy	190	a "[what]"
ch1_s9_andia2_87cde3db	d	I see..	game/story scripts/ch1.9-10.rpy	192	d "[what]"
ch1_s9_andia2_5e8aea40	a	It's better to eliminate every one of them. But still, they are human. Even though they lack basic human morals.	game/story scripts/ch1.9-10.rpy	194	a "[what]"
ch1_s9_andia2_826b6531	d	I didn't know they were that evil...	game/story scripts/ch1.9-10.rpy	196	d "[what]"
ch1_s9_andia2_dd488101	a	They are. I don't know if that makes it any easier for you but I hope it does.	game/story scripts/ch1.9-10.rpy	198	a "[what]"
ch1_s9_andia3_466396e1	a	But if you want to quit being an adventurer... after today it would be understandable.	game/story scripts/ch1.9-10.rpy	203	a "[what]"
ch1_s9_andia3_cb50b21d		Do I want to quit the party? Is it too much for me?	game/story scripts/ch1.9-10.rpy	204	"[what]"
ch1_s9_andia4_03ad9222	d	I'm not a quitter. It's too early to give up. I've barely been with you one day.	game/story scripts/ch1.9-10.rpy	213	d "[what]"
ch1_s9_andia4_3dc2d164	a	Okay, but if you ever feel like it's too much for you, let me know.	game/story scripts/ch1.9-10.rpy	214	a "[what]"
ch1_s9_andia4_e6ca8edc	d	I want to spend more time with you... get to know you better, achieve something together.	game/story scripts/ch1.9-10.rpy	215	d "[what]"
ch1_s9_andia4_93f30736	a	That's good. I'd be sad if I had to lose you as a member of our team.	game/story scripts/ch1.9-10.rpy	216	a "[what]"
ch1_s9_andia4_472302dc	a	I hope you'll sleep better now. I'm going back to my room.	game/story scripts/ch1.9-10.rpy	217	a "[what]"
ch1_s9_andia4_0d3d0409	d	Alright. Thank you for talking with me.	game/story scripts/ch1.9-10.rpy	219	d "[what]"
ch1_s9_andia4_26df034d	a	You can always talk to me, if something is bothering you.	game/story scripts/ch1.9-10.rpy	220	a "[what]"
ch1_s9_andia4_3806c15e	d	Thank you.	game/story scripts/ch1.9-10.rpy	221	d "[what]"
ch1_s9_andia4_a73c5ee0		Andia leaves and I lock the door behind her. It's time to try to sleep again.	game/story scripts/ch1.9-10.rpy	224	"[what]"
ch1_s9_andia4_f8b006c2		I feel lighter now, as if a weight has been lifted off my shoulders. I'm glad she understands and acknowledges how I feel.	game/story scripts/ch1.9-10.rpy	225	"[what]"
ending1_6473e9b6	d	I guess that's right. I... I'd like to stop doing this...if you don't mind.	game/story scripts/ch1.9-10.rpy	232	d "[what]"
ending1_e2eacb94	z	Of course I don't. We dragged you into adventuring and you tried. Now you can say that you tried and you don't like it. That's better than having never tried at all.	game/story scripts/ch1.9-10.rpy	235	z "[what]"
ending1_0c567076	b	Don't worry about it, Dobrava! We dragged you into adventuring and you tried. This isn't for everyone and it doesn't have to be for you!	game/story scripts/ch1.9-10.rpy	238	b "[what]"
ending1_82cd3c1a	a	You should first and foremost care about yourself, Dobrava. We dragged you into adventuring and it ended up being not for you. No hard feelings on my part.	game/story scripts/ch1.9-10.rpy	241	a "[what]"
ending1_50acffd6	d	You're right.	game/story scripts/ch1.9-10.rpy	243	d "[what]"
ending1_40a745b0		In the morning I explain the situation to everyone. They are sad, but they let me go.	game/story scripts/ch1.9-10.rpy	257	"[what]"
ending1_7ead5153		They leave for another adventure, while I take my place on my stool by the fireplace. I tell stories and play my flute.	game/story scripts/ch1.9-10.rpy	263	"[what]"
ending1_cd88f74d		Just another day in a bard's life.	game/story scripts/ch1.9-10.rpy	264	"[what]"
ending1_8caa1b62		Ending 1: Not an Adventurer	game/story scripts/ch1.9-10.rpy	266	"[what]"
ch1_s10_76c9ab00		When I fall asleep, I'm inside a strange castle. It's walls, floors, and ceilings are translucent, as if made of glass. But when I touch them they feel solid and sturdy.	game/story scripts/ch1.9-10.rpy	275	"[what]"
ch1_s10_12867007		The castle is very bare-bones, lacking any sort of decorations. Everything is a bit fuzzy to me and I realise I'm dreaming.	game/story scripts/ch1.9-10.rpy	276	"[what]"
ch1_s10_b2d7f654		In front of me on a throne sits a beautiful woman with long, flowing raven-hair. She has a bored expression on her face but when I approach her, she smiles. She smiles, but her eyes remain cold.	game/story scripts/ch1.9-10.rpy	277	"[what]"
ch1_s10_c1369de3	d	Who are you?	game/story scripts/ch1.9-10.rpy	278	d "[what]"
ch1_s10_db678849		I ask her but she doesn't respond. She just keeps smiling.	game/story scripts/ch1.9-10.rpy	279	"[what]"
ch1_s10_c6829651		The dream ends and I wake up, hearing a knock on the door. It's Zygmunt calling me for breakfast. I get dressed quickly and come down to the main tavern room.	game/story scripts/ch1.9-10.rpy	281	"[what]"
ch2_s1_b5113327		We all sit in the tavern's dining hall eating eggs with bacon for breakfast.	game/story scripts/ch2.rpy	17	"[what]"
ch2_s1_5a66479c		The scepter's handle is lying in the middle of the table. We each look at it curiously.	game/story scripts/ch2.rpy	18	"[what]"
ch2_s1_bd4fac1e	z	There are a few things we need to do today.	game/story scripts/ch2.rpy	19	z "[what]"
ch2_s1_53138e80	b	No adventuring today?	game/story scripts/ch2.rpy	21	b "[what]"
ch2_s1_f0c93ff3	z	No, Bogdi. I think it will be most efficient if we split up.	game/story scripts/ch2.rpy	22	z "[what]"
ch2_s1_5e916bdf	a	I want to study the handle. I'll take my books on ancient Elven and try to decipher the writing on it as best as I can.	game/story scripts/ch2.rpy	23	a "[what]"
ch2_s1_26c921f4	z	Alright. Then Bogdi and I will go into town. Bogdan you'll go to talk to the mayor about there being an undead infestation on the road.	game/story scripts/ch2.rpy	24	z "[what]"
ch2_s1_1e05aa6e	b	Me? Talking? Why not you?	game/story scripts/ch2.rpy	26	b "[what]"
ch2_s1_8af25351	z	After the ruckus I've caused in town the past week, I doubt he'll want to see me.	game/story scripts/ch2.rpy	28	z "[what]"
ch2_s1_297bcb1c	b	Ah... right.	game/story scripts/ch2.rpy	30	b "[what]"
ch2_s1_520c8898	d	What did you do?	game/story scripts/ch2.rpy	32	d "[what]"
ch2_s1_cf39dc70	z	Let the past be the past. I will go to the market to acquire some supplies.	game/story scripts/ch2.rpy	33	z "[what]"
ch2_s1_39cb1643	z	Dobrava, you can decide what you want to do.	game/story scripts/ch2.rpy	35	z "[what]"
ch2_s1_daec9ee1	d	I'll stay with Andia.	game/story scripts/ch2.rpy	41	d "[what]"
ch2_s1_9488dcc0	a	Alright. A second set of eyes will be useful.	game/story scripts/ch2.rpy	42	a "[what]"
ch2_s1_a6cc4aa8	d	I'll go with Zygmunt and Bogdan.	game/story scripts/ch2.rpy	46	d "[what]"
ch2_s1_3d2541e6	z	Excellent!	game/story scripts/ch2.rpy	48	z "[what]"
ch2_s1_1d17f288		We leave Andia in the tavern and go to the market square.	game/story scripts/ch2.rpy	49	"[what]"
ch2_s1_4903ef9e	d	I'd rather work a bit as a bard, if you don't mind.	game/story scripts/ch2.rpy	52	d "[what]"
ch2_s1_0686ee0a	a	Of course, you're free to do whatever you want.	game/story scripts/ch2.rpy	53	a "[what]"
ch2_s1_4666f49b		The guys leave for the town and I watch Andia perform a summoning spell which brings a lot of books to the table.	game/story scripts/ch2.rpy	60	"[what]"
ch2_s1_832b1acc		I spend the rest of my day singing and telling stories. A crowd quickly gathers around me and I enjoy their attention.	game/story scripts/ch2.rpy	61	"[what]"
ch2_s2_andia_8ea9deea		The guys leave for the town and I watch Andia cast a spell. Suddenly, piles of books appear on the table next to the scepter's handle.	game/story scripts/ch2.rpy	72	"[what]"
ch2_s2_andia_c7b8d0a6	d	Whoa! Where did those come from?!	game/story scripts/ch2.rpy	74	d "[what]"
ch2_s2_andia_4d6732ca	a	I have a pocket space for books so I don't have to carry all of them around myself. This is everything that I own that may be relevant to our scepter.	game/story scripts/ch2.rpy	75	a "[what]"
ch2_s2_andia_f17814c3	a	This pile is in ancient Elven and modern Elven, so I'll be the one reading it. But that one is in the common tongue. Could you look through it and see if you find anything relevant?	game/story scripts/ch2.rpy	76	a "[what]"
ch2_s2_andia_ecda10bc	d	On it!	game/story scripts/ch2.rpy	78	d "[what]"
ch2_s2_andia_23a2d472		There are three books: {i}History of Ostoya{/i}, {i}Of Elves and Men{/i}, and {i}The Great Exodus of Krasny Ludek{/i}... hmm, the last book sounds like it'll be the least useful, but I'll look through it regardless.	game/story scripts/ch2.rpy	79	"[what]"
ch2_s2_andia_d16947b5		We spend the next few hours in silence. I take notes on what I think might be relevant to our cause.	game/story scripts/ch2.rpy	81	"[what]"
ch2_s2_andia_5f939f57		Meanwhile, Andia focuses on translating the ancient Elven engravings on the scepter's handle. She bites her lip and mumbles to herself a lot while doing it.	game/story scripts/ch2.rpy	82	"[what]"
ch2_s2_andia_1eb1c452	a	This is so frustrating.	game/story scripts/ch2.rpy	84	a "[what]"
ch2_s2_andia_30c57c8d	"Innkeeper Marysia"	Care for a lunch break, scholars?	game/story scripts/ch2.rpy	85	"Innkeeper Marysia" "[what]"
ch2_s2_andia_bdbecc0d	a	No need, we-	game/story scripts/ch2.rpy	86	a "[what]"
ch2_s2_andia_a0bf0e92	d	We would very much appreciate having a break with something warm to eat.	game/story scripts/ch2.rpy	88	d "[what]"
ch2_s2_andia_375f2a6e	a	But we-	game/story scripts/ch2.rpy	89	a "[what]"
ch2_s2_andia_88b12cf9	d	The work isn't going to run away, Andia. There's still a lot left to do. We won't complete it today, anyways. Let's enjoy our time together a bit.	game/story scripts/ch2.rpy	90	d "[what]"
ch2_s2_andia_59e7ad36	a	...Okay, I guess you're right.	game/story scripts/ch2.rpy	92	a "[what]"
ch2_s2_andia_c0e5dfb8		Marysia serves us warm goulash - just vegetables for Andia and the complete meaty package for me. We dig in. Andia eats like a starving woman and I laugh to myself.	game/story scripts/ch2.rpy	93	"[what]"
ch2_s2_andia_fa5a3fd9	a	What is it?	game/story scripts/ch2.rpy	94	a "[what]"
ch2_s2_andia_a9418cd0	d	You've got some sauce on your chin.	game/story scripts/ch2.rpy	95	d "[what]"
ch2_s2_andia_5b2806d5	a	Ah, where...	game/story scripts/ch2.rpy	96	a "[what]"
ch2_s2_andia_de546966	d	Here we go!	game/story scripts/ch2.rpy	100	d "[what]"
